Unnamed: 0,regionpsgc,provincepsgc,municipalitycitypsgc,linelist_date,active_cases
1694,030000000,035400000,035407000,2020-04-14,4
1695,030000000,035400000,035407000,2020-04-15,4
1696,030000000,035400000,035407000,2020-04-16,4
1697,030000000,035400000,035407000,2020-04-17,3
1698,030000000,035400000,035407000,2020-04-18,3
1699,030000000,035400000,035407000,2020-04-19,3
1700,030000000,035400000,035407000,2020-04-20,3
1701,030000000,035400000,035407000,2020-04-21,3
1702,030000000,035400000,035407000,2020-04-22,3
1703,030000000,035400000,035407000,2020-04-23,3
1704,030000000,035400000,035407000,2020-04-24,3
1705,030000000,035400000,035408000,2020-04-02,1
1706,030000000,035400000,035408000,2020-04-03,1
1707,030000000,035400000,035408000,2020-04-04,1
1708,030000000,035400000,035408000,2020-04-05,1
1709,030000000,035400000,035408000,2020-04-06,3
1710,030000000,035400000,035408000,2020-04-07,3
1711,030000000,035400000,035408000,2020-04-08,3
1712,030000000,035400000,035408000,2020-04-09,3
1713,030000000,035400000,035408000,2020-04-10,3
1714,030000000,035400000,035408000,2020-04-11,3
1715,030000000,035400000,035408000,2020-04-12,3
1716,030000000,035400000,035408000,2020-04-13,4
1717,030000000,035400000,035408000,2020-04-14,4
1718,030000000,035400000,035408000,2020-04-15,4
1719,030000000,035400000,035408000,2020-04-16,5
1720,030000000,035400000,035408000,2020-04-17,5
1721,030000000,035400000,035408000,2020-04-18,5
1722,030000000,035400000,035408000,2020-04-19,5
1723,030000000,035400000,035408000,2020-04-20,5
1724,030000000,035400000,035408000,2020-04-21,5
1725,030000000,035400000,035408000,2020-04-22,5
1726,030000000,035400000,035408000,2020-04-23,5
1727,030000000,035400000,035408000,2020-04-24,5
1728,030000000,035400000,035409000,2020-04-02,1
1729,030000000,035400000,035409000,2020-04-03,1
1730,030000000,035400000,035409000,2020-04-04,1
1731,030000000,035400000,035409000,2020-04-05,1
1732,030000000,035400000,035409000,2020-04-06,1
1733,030000000,035400000,035409000,2020-04-07,1
1734,030000000,035400000,035409000,2020-04-08,1
1735,030000000,035400000,035409000,2020-04-09,2
1736,030000000,035400000,035409000,2020-04-10,2
1737,030000000,035400000,035409000,2020-04-11,2
1738,030000000,035400000,035409000,2020-04-12,2
1739,030000000,035400000,035409000,2020-04-13,2
1740,030000000,035400000,035409000,2020-04-14,2
1741,030000000,035400000,035409000,2020-04-15,2
1742,030000000,035400000,035409000,2020-04-16,2
1743,030000000,035400000,035409000,2020-04-17,2
1744,030000000,035400000,035409000,2020-04-18,2
1745,030000000,035400000,035409000,2020-04-19,2
1746,030000000,035400000,035409000,2020-04-20,2
1747,030000000,035400000,035409000,2020-04-21,2
1748,030000000,035400000,035409000,2020-04-22,2
1749,030000000,035400000,035409000,2020-04-23,2
1750,030000000,035400000,035409000,2020-04-24,2
1751,030000000,035400000,035410000,2020-04-01,1
1752,030000000,035400000,035410000,2020-04-02,2
1753,030000000,035400000,035410000,2020-04-03,2
1754,030000000,035400000,035410000,2020-04-04,2
1755,030000000,035400000,035410000,2020-04-05,2
1756,030000000,035400000,035410000,2020-04-06,2
1757,030000000,035400000,035410000,2020-04-07,2
1758,030000000,035400000,035410000,2020-04-08,2
1759,030000000,035400000,035410000,2020-04-09,2
1760,030000000,035400000,035410000,2020-04-10,2
1761,030000000,035400000,035410000,2020-04-11,2
1762,030000000,035400000,035410000,2020-04-12,2
1763,030000000,035400000,035410000,2020-04-13,2
1764,030000000,035400000,035410000,2020-04-14,2
1765,030000000,035400000,035410000,2020-04-15,3
1766,030000000,035400000,035410000,2020-04-16,3
1767,030000000,035400000,035410000,2020-04-17,3
1768,030000000,035400000,035410000,2020-04-18,3
1769,030000000,035400000,035410000,2020-04-19,3
1770,030000000,035400000,035410000,2020-04-20,3
1771,030000000,035400000,035410000,2020-04-21,3
1772,030000000,035400000,035410000,2020-04-22,3
1773,030000000,035400000,035410000,2020-04-23,3
1774,030000000,035400000,035410000,2020-04-24,3
1775,030000000,035400000,035411000,2020-04-16,1
1776,030000000,035400000,035411000,2020-04-17,1
1777,030000000,035400000,035411000,2020-04-18,1
1778,030000000,035400000,035411000,2020-04-19,1
1779,030000000,035400000,035411000,2020-04-20,1
1780,030000000,035400000,035411000,2020-04-21,1
1781,030000000,035400000,035411000,2020-04-22,1
1782,030000000,035400000,035411000,2020-04-23,1
1783,030000000,035400000,035411000,2020-04-24,1
1784,030000000,035400000,035413000,2020-04-13,2
1785,030000000,035400000,035413000,2020-04-14,3
1786,030000000,035400000,035413000,2020-04-15,3
1787,030000000,035400000,035413000,2020-04-16,2
1788,030000000,035400000,035413000,2020-04-17,2
1789,030000000,035400000,035413000,2020-04-18,2
1790,030000000,035400000,035413000,2020-04-19,2
1791,030000000,035400000,035413000,2020-04-20,2
1792,030000000,035400000,035413000,2020-04-21,2
1793,030000000,035400000,035413000,2020-04-22,2
1794,030000000,035400000,035413000,2020-04-23,2
1795,030000000,035400000,035413000,2020-04-24,2
1796,030000000,035400000,035415000,2020-04-01,1
1797,030000000,035400000,035415000,2020-04-02,1
1798,030000000,035400000,035415000,2020-04-03,1
1799,030000000,035400000,035415000,2020-04-04,1
1800,030000000,035400000,035415000,2020-04-05,1
1801,030000000,035400000,035415000,2020-04-06,2
1802,030000000,035400000,035415000,2020-04-07,2
1803,030000000,035400000,035415000,2020-04-08,3
1804,030000000,035400000,035415000,2020-04-09,2
1805,030000000,035400000,035415000,2020-04-10,2
1806,030000000,035400000,035415000,2020-04-11,2
1807,030000000,035400000,035415000,2020-04-12,2
1808,030000000,035400000,035415000,2020-04-13,2
1809,030000000,035400000,035415000,2020-04-14,2
1810,030000000,035400000,035415000,2020-04-15,4
1811,030000000,035400000,035415000,2020-04-16,2
1812,030000000,035400000,035415000,2020-04-17,2
1813,030000000,035400000,035415000,2020-04-18,2
1814,030000000,035400000,035415000,2020-04-19,2
1815,030000000,035400000,035415000,2020-04-20,2
1816,030000000,035400000,035415000,2020-04-21,2
1817,030000000,035400000,035415000,2020-04-22,2
1818,030000000,035400000,035415000,2020-04-23,2
1819,030000000,035400000,035415000,2020-04-24,2
1820,030000000,035400000,035416000,2020-04-02,3
1821,030000000,035400000,035416000,2020-04-03,3
1822,030000000,035400000,035416000,2020-04-04,3
1823,030000000,035400000,035416000,2020-04-05,3
1824,030000000,035400000,035416000,2020-04-06,6
1825,030000000,035400000,035416000,2020-04-07,6
1826,030000000,035400000,035416000,2020-04-08,7
1827,030000000,035400000,035416000,2020-04-09,8
1828,030000000,035400000,035416000,2020-04-10,8
1829,030000000,035400000,035416000,2020-04-11,11
1830,030000000,035400000,035416000,2020-04-12,11
1831,030000000,035400000,035416000,2020-04-13,12
1832,030000000,035400000,035416000,2020-04-14,14
1833,030000000,035400000,035416000,2020-04-15,14
1834,030000000,035400000,035416000,2020-04-16,15
1835,030000000,035400000,035416000,2020-04-17,15
1836,030000000,035400000,035416000,2020-04-18,14
1837,030000000,035400000,035416000,2020-04-19,14
1838,030000000,035400000,035416000,2020-04-20,13
1839,030000000,035400000,035416000,2020-04-21,13
1840,030000000,035400000,035416000,2020-04-22,13
1841,030000000,035400000,035416000,2020-04-23,13
1842,030000000,035400000,035416000,2020-04-24,13
1843,030000000,035400000,035418000,2020-04-01,1
1844,030000000,035400000,035418000,2020-04-02,2
1845,030000000,035400000,035418000,2020-04-03,2
1846,030000000,035400000,035418000,2020-04-04,2
1847,030000000,035400000,035418000,2020-04-05,2
1848,030000000,035400000,035418000,2020-04-06,2
1849,030000000,035400000,035418000,2020-04-07,2
1850,030000000,035400000,035418000,2020-04-08,2
1851,030000000,035400000,035418000,2020-04-09,2
1852,030000000,035400000,035418000,2020-04-10,2
1853,030000000,035400000,035418000,2020-04-11,2
1854,030000000,035400000,035418000,2020-04-12,2
1855,030000000,035400000,035418000,2020-04-13,2
1856,030000000,035400000,035418000,2020-04-14,2
1857,030000000,035400000,035418000,2020-04-15,2
1858,030000000,035400000,035418000,2020-04-16,2
1859,030000000,035400000,035418000,2020-04-17,2
1860,030000000,035400000,035418000,2020-04-18,2
1861,030000000,035400000,035418000,2020-04-19,2
1862,030000000,035400000,035418000,2020-04-20,2
1863,030000000,035400000,035418000,2020-04-21,2
1864,030000000,035400000,035418000,2020-04-22,2
1865,030000000,035400000,035418000,2020-04-23,2
1866,030000000,035400000,035418000,2020-04-24,2
1867,030000000,035400000,035419000,2020-04-09,1
1868,030000000,035400000,035419000,2020-04-10,1
1869,030000000,035400000,035419000,2020-04-11,1
1870,030000000,035400000,035419000,2020-04-12,1
1871,030000000,035400000,035419000,2020-04-13,2
1872,030000000,035400000,035419000,2020-04-14,2
1873,030000000,035400000,035419000,2020-04-15,2
1874,030000000,035400000,035419000,2020-04-16,2
1875,030000000,035400000,035419000,2020-04-17,2
1876,030000000,035400000,035419000,2020-04-18,2
1877,030000000,035400000,035419000,2020-04-19,2
1878,030000000,035400000,035419000,2020-04-20,2
1879,030000000,035400000,035419000,2020-04-21,2
1880,030000000,035400000,035419000,2020-04-22,2
1881,030000000,035400000,035419000,2020-04-23,2
1882,030000000,035400000,035419000,2020-04-24,2
1883,030000000,035400000,035420000,2020-04-06,1
1884,030000000,035400000,035420000,2020-04-07,1
1885,030000000,035400000,035420000,2020-04-08,1
1886,030000000,035400000,035420000,2020-04-09,1
1887,030000000,035400000,035420000,2020-04-10,1
1888,030000000,035400000,035420000,2020-04-11,1
1889,030000000,035400000,035420000,2020-04-12,1
1890,030000000,035400000,035420000,2020-04-13,1
1891,030000000,035400000,035420000,2020-04-14,1
1892,030000000,035400000,035420000,2020-04-15,2
1893,030000000,035400000,035420000,2020-04-16,2
1894,030000000,035400000,035420000,2020-04-17,2
1895,030000000,035400000,035420000,2020-04-18,2
1896,030000000,035400000,035420000,2020-04-19,2
1897,030000000,035400000,035420000,2020-04-20,2
1898,030000000,035400000,035420000,2020-04-21,2
1899,030000000,035400000,035420000,2020-04-22,2
1900,030000000,035400000,035420000,2020-04-23,2
1901,030000000,035400000,035420000,2020-04-24,2
1902,030000000,035400000,035421000,2020-04-16,1
1903,030000000,035400000,035421000,2020-04-17,2
1904,030000000,035400000,035421000,2020-04-18,2
1905,030000000,035400000,035421000,2020-04-19,2
1906,030000000,035400000,035421000,2020-04-20,2
1907,030000000,035400000,035421000,2020-04-21,2
1908,030000000,035400000,035421000,2020-04-22,2
1909,030000000,035400000,035421000,2020-04-23,2
1910,030000000,035400000,035421000,2020-04-24,2
1911,030000000,035400000,035422000,2020-04-14,1
1912,030000000,035400000,035422000,2020-04-15,1
1913,030000000,035400000,035422000,2020-04-16,1
1914,030000000,035400000,035422000,2020-04-17,1
1915,030000000,035400000,035422000,2020-04-18,1
1916,030000000,035400000,035422000,2020-04-19,1
1917,030000000,035400000,035422000,2020-04-20,1
1918,030000000,035400000,035422000,2020-04-21,1
1919,030000000,035400000,035422000,2020-04-22,1
1920,030000000,035400000,035422000,2020-04-23,1
1921,030000000,035400000,035422000,2020-04-24,1
1922,030000000,035400000,NDA,2020-04-08,1
1923,030000000,035400000,NDA,2020-04-09,1
1924,030000000,035400000,NDA,2020-04-10,1
1925,030000000,035400000,NDA,2020-04-11,1
1926,030000000,035400000,NDA,2020-04-12,1
1927,030000000,036900000,036902000,2020-04-06,1
1928,030000000,036900000,036902000,2020-04-07,1
1929,030000000,036900000,036902000,2020-04-08,1
1930,030000000,036900000,036902000,2020-04-09,1
1931,030000000,036900000,036902000,2020-04-10,1
1932,030000000,036900000,036902000,2020-04-11,2
1933,030000000,036900000,036902000,2020-04-12,2
1934,030000000,036900000,036902000,2020-04-13,2
1935,030000000,036900000,036902000,2020-04-14,2
1936,030000000,036900000,036902000,2020-04-15,2
1937,030000000,036900000,036902000,2020-04-16,2
1938,030000000,036900000,036902000,2020-04-17,2
1939,030000000,036900000,036902000,2020-04-18,2
1940,030000000,036900000,036902000,2020-04-19,2
1941,030000000,036900000,036902000,2020-04-20,2
1942,030000000,036900000,036902000,2020-04-21,2
1943,030000000,036900000,036902000,2020-04-22,2
1944,030000000,036900000,036902000,2020-04-23,2
1945,030000000,036900000,036902000,2020-04-24,2
1946,030000000,036900000,036903000,2020-04-01,2
1947,030000000,036900000,036903000,2020-04-02,2
1948,030000000,036900000,036903000,2020-04-03,2
1949,030000000,036900000,036903000,2020-04-04,2
1950,030000000,036900000,036903000,2020-04-05,3
1951,030000000,036900000,036903000,2020-04-06,5
1952,030000000,036900000,036903000,2020-04-07,5
1953,030000000,036900000,036903000,2020-04-08,5
1954,030000000,036900000,036903000,2020-04-09,5
1955,030000000,036900000,036903000,2020-04-10,5
1956,030000000,036900000,036903000,2020-04-11,5
1957,030000000,036900000,036903000,2020-04-12,5
1958,030000000,036900000,036903000,2020-04-13,5
1959,030000000,036900000,036903000,2020-04-14,5
1960,030000000,036900000,036903000,2020-04-15,5
1961,030000000,036900000,036903000,2020-04-16,5
1962,030000000,036900000,036903000,2020-04-17,5
1963,030000000,036900000,036903000,2020-04-18,5
1964,030000000,036900000,036903000,2020-04-19,5
1965,030000000,036900000,036903000,2020-04-20,5
1966,030000000,036900000,036903000,2020-04-21,5
1967,030000000,036900000,036903000,2020-04-22,5
1968,030000000,036900000,036903000,2020-04-23,5
1969,030000000,036900000,036903000,2020-04-24,5
1970,030000000,036900000,036904000,2020-04-01,1
1971,030000000,036900000,036904000,2020-04-02,1
1972,030000000,036900000,036904000,2020-04-03,1
1973,030000000,036900000,036904000,2020-04-04,1
1974,030000000,036900000,036904000,2020-04-05,1
1975,030000000,036900000,036904000,2020-04-06,1
1976,030000000,036900000,036904000,2020-04-07,1
1977,030000000,036900000,036904000,2020-04-08,1
1978,030000000,036900000,036904000,2020-04-09,1
1979,030000000,036900000,036904000,2020-04-10,1
1980,030000000,036900000,036904000,2020-04-11,1
1981,030000000,036900000,036904000,2020-04-12,2
1982,030000000,036900000,036904000,2020-04-13,2
1983,030000000,036900000,036904000,2020-04-14,2
1984,030000000,036900000,036904000,2020-04-15,2
1985,030000000,036900000,036904000,2020-04-16,2
1986,030000000,036900000,036904000,2020-04-17,2
1987,030000000,036900000,036904000,2020-04-18,2
1988,030000000,036900000,036904000,2020-04-19,2
1989,030000000,036900000,036904000,2020-04-20,2
1990,030000000,036900000,036904000,2020-04-21,2
1991,030000000,036900000,036904000,2020-04-22,2
1992,030000000,036900000,036904000,2020-04-23,2
1993,030000000,036900000,036904000,2020-04-24,2
1994,030000000,036900000,036905000,2020-04-03,1
1995,030000000,036900000,036905000,2020-04-04,1
1996,030000000,036900000,036905000,2020-04-05,1
1997,030000000,036900000,036905000,2020-04-06,1
1998,030000000,036900000,036905000,2020-04-07,1
1999,030000000,036900000,036905000,2020-04-08,1
2000,030000000,036900000,036905000,2020-04-09,1
2001,030000000,036900000,036905000,2020-04-10,1
2002,030000000,036900000,036905000,2020-04-11,1
2003,030000000,036900000,036905000,2020-04-12,1
2004,030000000,036900000,036905000,2020-04-13,1
2005,030000000,036900000,036905000,2020-04-14,1
2006,030000000,036900000,036905000,2020-04-15,1
2007,030000000,036900000,036905000,2020-04-16,1
2008,030000000,036900000,036905000,2020-04-17,2
2009,030000000,036900000,036905000,2020-04-18,2
2010,030000000,036900000,036905000,2020-04-19,2
2011,030000000,036900000,036905000,2020-04-20,2
2012,030000000,036900000,036905000,2020-04-21,2
2013,030000000,036900000,036905000,2020-04-22,2
2014,030000000,036900000,036905000,2020-04-23,2
2015,030000000,036900000,036905000,2020-04-24,2
2016,030000000,036900000,036906000,2020-04-01,1
2017,030000000,036900000,036906000,2020-04-02,1
2018,030000000,036900000,036906000,2020-04-03,1
2019,030000000,036900000,036906000,2020-04-04,1
2020,030000000,036900000,036906000,2020-04-05,1
2021,030000000,036900000,036906000,2020-04-06,1
2022,030000000,036900000,036906000,2020-04-07,1
2023,030000000,036900000,036906000,2020-04-08,1
2024,030000000,036900000,036906000,2020-04-09,1
2025,030000000,036900000,036906000,2020-04-10,1
2026,030000000,036900000,036906000,2020-04-11,1
2027,030000000,036900000,036906000,2020-04-12,1
2028,030000000,036900000,036906000,2020-04-13,1
2029,030000000,036900000,036906000,2020-04-14,1
2030,030000000,036900000,036906000,2020-04-15,1
2031,030000000,036900000,036906000,2020-04-16,1
2032,030000000,036900000,036906000,2020-04-17,1
2033,030000000,036900000,036906000,2020-04-18,1
2034,030000000,036900000,036906000,2020-04-19,1
2035,030000000,036900000,036906000,2020-04-20,1
2036,030000000,036900000,036906000,2020-04-21,1
2037,030000000,036900000,036906000,2020-04-22,1
2038,030000000,036900000,036906000,2020-04-23,1
2039,030000000,036900000,036906000,2020-04-24,2
2040,030000000,036900000,036910000,2020-04-01,1
2041,030000000,036900000,036910000,2020-04-02,1
2042,030000000,036900000,036910000,2020-04-03,1
2043,030000000,036900000,036910000,2020-04-04,1
2044,030000000,036900000,036910000,2020-04-05,1
2045,030000000,036900000,036910000,2020-04-06,4
2046,030000000,036900000,036910000,2020-04-07,4
2047,030000000,036900000,036910000,2020-04-08,4
2048,030000000,036900000,036910000,2020-04-09,4
2049,030000000,036900000,036910000,2020-04-10,4
2050,030000000,036900000,036910000,2020-04-11,4
2051,030000000,036900000,036910000,2020-04-12,4
2052,030000000,036900000,036910000,2020-04-13,4
2053,030000000,036900000,036910000,2020-04-14,4
2054,030000000,036900000,036910000,2020-04-15,4
2055,030000000,036900000,036910000,2020-04-16,4
2056,030000000,036900000,036910000,2020-04-17,4
2057,030000000,036900000,036910000,2020-04-18,4
2058,030000000,036900000,036910000,2020-04-19,4
2059,030000000,036900000,036910000,2020-04-20,4
2060,030000000,036900000,036910000,2020-04-21,4
2061,030000000,036900000,036910000,2020-04-22,4
2062,030000000,036900000,036910000,2020-04-23,4
2063,030000000,036900000,036910000,2020-04-24,4
2064,030000000,036900000,036916000,2020-04-01,2
2065,030000000,036900000,036916000,2020-04-02,2
2066,030000000,036900000,036916000,2020-04-03,2
2067,030000000,036900000,036916000,2020-04-04,2
2068,030000000,036900000,036916000,2020-04-05,3
2069,030000000,036900000,036916000,2020-04-06,5
2070,030000000,036900000,036916000,2020-04-07,6
2071,030000000,036900000,036916000,2020-04-08,6
2072,030000000,036900000,036916000,2020-04-09,5
2073,030000000,036900000,036916000,2020-04-10,6
2074,030000000,036900000,036916000,2020-04-11,6
2075,030000000,036900000,036916000,2020-04-12,6
2076,030000000,036900000,036916000,2020-04-13,6
2077,030000000,036900000,036916000,2020-04-14,6
2078,030000000,036900000,036916000,2020-04-15,6
2079,030000000,036900000,036916000,2020-04-16,6
2080,030000000,036900000,036916000,2020-04-17,7
2081,030000000,036900000,036916000,2020-04-18,7
2082,030000000,036900000,036916000,2020-04-19,8
2083,030000000,036900000,036916000,2020-04-20,8
2084,030000000,036900000,036916000,2020-04-21,8
2085,030000000,036900000,036916000,2020-04-22,8
2086,030000000,036900000,036916000,2020-04-23,8
2087,030000000,036900000,036916000,2020-04-24,8
2088,030000000,036900000,036917000,2020-04-06,1
2089,030000000,036900000,036917000,2020-04-07,1
2090,030000000,036900000,036917000,2020-04-08,1
2091,030000000,036900000,036917000,2020-04-09,1
2092,030000000,036900000,036917000,2020-04-10,1
2093,030000000,036900000,036917000,2020-04-11,1
2094,030000000,036900000,036917000,2020-04-12,1
2095,030000000,036900000,036917000,2020-04-13,1
2096,030000000,036900000,036917000,2020-04-14,1
2097,030000000,036900000,036917000,2020-04-15,1
2098,030000000,036900000,036917000,2020-04-16,1
2099,030000000,036900000,036917000,2020-04-17,1
2100,030000000,036900000,036917000,2020-04-18,1
2101,030000000,036900000,036917000,2020-04-19,1
2102,030000000,036900000,036917000,2020-04-20,1
2103,030000000,036900000,036917000,2020-04-21,1
2104,030000000,036900000,036917000,2020-04-22,1
2105,030000000,036900000,036917000,2020-04-23,1
2106,030000000,036900000,036917000,2020-04-24,1
2107,030000000,036900000,036918000,2020-04-16,1
2108,030000000,036900000,036918000,2020-04-17,1
2109,030000000,036900000,036918000,2020-04-18,1
2110,030000000,036900000,036918000,2020-04-19,1
2111,030000000,036900000,036918000,2020-04-20,1
2112,030000000,036900000,036918000,2020-04-21,1
2113,030000000,036900000,036918000,2020-04-22,1
2114,030000000,036900000,036918000,2020-04-23,1
2115,030000000,036900000,036918000,2020-04-24,1
2116,030000000,036900000,NDA,2020-04-09,1
2117,030000000,036900000,NDA,2020-04-13,1
2118,030000000,036900000,NDA,2020-04-14,1
2119,030000000,036900000,NDA,2020-04-15,1
2120,030000000,036900000,NDA,2020-04-16,1
2121,030000000,036900000,NDA,2020-04-17,1
2122,030000000,036900000,NDA,2020-04-18,1
2123,030000000,036900000,NDA,2020-04-19,1
2124,030000000,036900000,NDA,2020-04-20,1
2125,030000000,036900000,NDA,2020-04-21,1
2126,030000000,036900000,NDA,2020-04-22,1
2127,030000000,036900000,NDA,2020-04-23,1
2128,030000000,036900000,NDA,2020-04-24,1
2129,030000000,037100000,037102000,2020-04-01,1
2130,030000000,037100000,037102000,2020-04-02,1
2131,030000000,037100000,037102000,2020-04-03,1
2132,030000000,037100000,037102000,2020-04-04,1
2133,030000000,037100000,037102000,2020-04-05,1
2134,030000000,037100000,037102000,2020-04-06,1
2135,030000000,037100000,037102000,2020-04-07,1
2136,030000000,037100000,037102000,2020-04-08,1
2137,030000000,037100000,037102000,2020-04-09,1
2138,030000000,037100000,037102000,2020-04-10,1
2139,030000000,037100000,037102000,2020-04-11,1
2140,030000000,037100000,037102000,2020-04-12,1
2141,030000000,037100000,037102000,2020-04-13,1
2142,030000000,037100000,037102000,2020-04-14,1
2143,030000000,037100000,037102000,2020-04-15,1
2144,030000000,037100000,037102000,2020-04-16,1
2145,030000000,037100000,037102000,2020-04-17,1
2146,030000000,037100000,037102000,2020-04-18,1
2147,030000000,037100000,037102000,2020-04-19,1
2148,030000000,037100000,037102000,2020-04-20,1
2149,030000000,037100000,037102000,2020-04-21,1
2150,030000000,037100000,037102000,2020-04-22,1
2151,030000000,037100000,037102000,2020-04-23,1
2152,030000000,037100000,037102000,2020-04-24,1
2153,030000000,037100000,037103000,2020-04-14,2
2154,030000000,037100000,037103000,2020-04-15,2
2155,030000000,037100000,037103000,2020-04-16,2
2156,030000000,037100000,037103000,2020-04-17,2
2157,030000000,037100000,037103000,2020-04-18,2
2158,030000000,037100000,037103000,2020-04-19,2
2159,030000000,037100000,037103000,2020-04-20,2
2160,030000000,037100000,037103000,2020-04-21,2
2161,030000000,037100000,037103000,2020-04-22,2
2162,030000000,037100000,037103000,2020-04-23,2
2163,030000000,037100000,037103000,2020-04-24,2
2164,030000000,037100000,037104000,2020-04-06,1
2165,030000000,037100000,037104000,2020-04-07,2
2166,030000000,037100000,037104000,2020-04-08,2
2167,030000000,037100000,037104000,2020-04-09,1
2168,030000000,037100000,037104000,2020-04-10,1
2169,030000000,037100000,037104000,2020-04-11,1
2170,030000000,037100000,037104000,2020-04-12,1
2171,030000000,037100000,037104000,2020-04-13,1
2172,030000000,037100000,037104000,2020-04-14,1
2173,030000000,037100000,037104000,2020-04-15,1
2174,030000000,037100000,037104000,2020-04-16,1
2175,030000000,037100000,037104000,2020-04-17,1
2176,030000000,037100000,037104000,2020-04-18,1
2177,030000000,037100000,037104000,2020-04-19,2
2178,030000000,037100000,037104000,2020-04-20,2
2179,030000000,037100000,037104000,2020-04-21,2
2180,030000000,037100000,037104000,2020-04-22,2
2181,030000000,037100000,037104000,2020-04-23,2
2182,030000000,037100000,037104000,2020-04-24,2
2183,030000000,037100000,037107000,2020-04-01,2
2184,030000000,037100000,037107000,2020-04-02,3
2185,030000000,037100000,037107000,2020-04-03,3
2186,030000000,037100000,037107000,2020-04-04,3
2187,030000000,037100000,037107000,2020-04-05,4
2188,030000000,037100000,037107000,2020-04-06,5
2189,030000000,037100000,037107000,2020-04-07,5
2190,030000000,037100000,037107000,2020-04-08,5
2191,030000000,037100000,037107000,2020-04-09,5
2192,030000000,037100000,037107000,2020-04-10,5
2193,030000000,037100000,037107000,2020-04-11,7
2194,030000000,037100000,037107000,2020-04-12,7
2195,030000000,037100000,037107000,2020-04-13,9
2196,030000000,037100000,037107000,2020-04-14,10
2197,030000000,037100000,037107000,2020-04-15,10
2198,030000000,037100000,037107000,2020-04-16,11
2199,030000000,037100000,037107000,2020-04-17,10
2200,030000000,037100000,037107000,2020-04-18,11
2201,030000000,037100000,037107000,2020-04-19,11
2202,030000000,037100000,037107000,2020-04-20,11
2203,030000000,037100000,037107000,2020-04-21,11
2204,030000000,037100000,037107000,2020-04-22,11
2205,030000000,037100000,037107000,2020-04-23,11
2206,030000000,037100000,037107000,2020-04-24,11
2207,030000000,037100000,037109000,2020-04-02,1
2208,030000000,037100000,037109000,2020-04-03,1
2209,030000000,037100000,037109000,2020-04-04,1
2210,030000000,037100000,037109000,2020-04-05,1
2211,030000000,037100000,037109000,2020-04-06,1
2212,030000000,037100000,037109000,2020-04-07,1
2213,030000000,037100000,037109000,2020-04-08,1
2214,030000000,037100000,037109000,2020-04-09,1
2215,030000000,037100000,037109000,2020-04-10,1
2216,030000000,037100000,037109000,2020-04-11,1
2217,030000000,037100000,037109000,2020-04-12,1
2218,030000000,037100000,037109000,2020-04-13,1
2219,030000000,037100000,037109000,2020-04-14,1
2220,030000000,037100000,037109000,2020-04-15,1
2221,030000000,037100000,037110000,2020-04-06,1
2222,030000000,037100000,037110000,2020-04-07,1
2223,030000000,037100000,037110000,2020-04-08,1
2224,030000000,037100000,037110000,2020-04-09,2
2225,030000000,037100000,037110000,2020-04-10,2
2226,030000000,037100000,037110000,2020-04-11,2
2227,030000000,037100000,037110000,2020-04-12,2
2228,030000000,037100000,037110000,2020-04-13,2
2229,030000000,037100000,037110000,2020-04-14,3
2230,030000000,037100000,037110000,2020-04-15,3
2231,030000000,037100000,037110000,2020-04-16,2
2232,030000000,037100000,037110000,2020-04-17,2
2233,030000000,037100000,037110000,2020-04-18,2
2234,030000000,037100000,037110000,2020-04-19,3
2235,030000000,037100000,037110000,2020-04-20,3
2236,030000000,037100000,037110000,2020-04-21,3
2237,030000000,037100000,037110000,2020-04-22,3
2238,030000000,037100000,037110000,2020-04-23,3
2239,030000000,037100000,037110000,2020-04-24,3
2240,030000000,037100000,037111000,2020-04-13,1
2241,030000000,037100000,037111000,2020-04-14,1
2242,030000000,037100000,037111000,2020-04-15,1
2243,030000000,037100000,037111000,2020-04-16,1
2244,030000000,037100000,037111000,2020-04-17,1
2245,030000000,037100000,037111000,2020-04-18,1
2246,030000000,037100000,037111000,2020-04-19,2
2247,030000000,037100000,037111000,2020-04-20,2
2248,030000000,037100000,037111000,2020-04-21,2
2249,030000000,037100000,037111000,2020-04-22,2
2250,030000000,037100000,037111000,2020-04-23,2
2251,030000000,037100000,037111000,2020-04-24,2
2252,030000000,037100000,037114000,2020-04-19,1
2253,030000000,037100000,037114000,2020-04-20,1
2254,030000000,037100000,037114000,2020-04-21,1
2255,030000000,037100000,037114000,2020-04-22,1
2256,030000000,037100000,037114000,2020-04-23,1
2257,030000000,037100000,037114000,2020-04-24,1
2258,030000000,NDA,NDA,2020-04-01,4
2259,030000000,NDA,NDA,2020-04-02,3
2260,030000000,NDA,NDA,2020-04-03,3
2261,030000000,NDA,NDA,2020-04-04,8
2262,030000000,NDA,NDA,2020-04-05,7
2263,030000000,NDA,NDA,2020-04-06,8
2264,030000000,NDA,NDA,2020-04-07,9
2265,030000000,NDA,NDA,2020-04-08,8
2266,030000000,NDA,NDA,2020-04-09,8
2267,030000000,NDA,NDA,2020-04-10,6
2268,030000000,NDA,NDA,2020-04-11,15
2269,030000000,NDA,NDA,2020-04-12,14
2270,030000000,NDA,NDA,2020-04-16,6
2271,030000000,NDA,NDA,2020-04-17,5
2272,030000000,NDA,NDA,2020-04-18,5
2273,030000000,NDA,NDA,2020-04-19,6
2274,030000000,NDA,NDA,2020-04-20,6
